date,warehouse_id,product_id,sales,inventory_level,lead_time,promotion,holiday
2023-01-30,WH1,P1,33,293,4,0,0
2023-01-30,WH1,P2,49,225,6,0,0
2023-01-30,WH1,P3,27,226,6,0,0
2023-01-30,WH1,P4,45,304,5,0,0
2023-01-30,WH1,P5,38,402,3,0,0
2023-01-30,WH2,P1,30,153,4,0,0
2023-01-30,WH2,P2,30,323,4,0,0
2023-01-30,WH2,P3,55,387,5,0,0
2023-01-30,WH2,P4,41,201,6,0,0
2023-01-30,WH2,P5,43,154,6,0,0
2023-01-30,WH3,P1,17,207,3,0,0
2023-01-30,WH3,P2,44,157,4,0,0
2023-01-30,WH3,P3,16,201,6,0,0
2023-01-30,WH3,P4,42,392,3,0,0
2023-01-30,WH3,P5,20,111,4,0,0
2023-01-30,WH4,P1,55,170,4,1,0
2023-01-30,WH4,P2,55,234,3,1,0
2023-01-30,WH4,P3,43,311,3,0,0
2023-01-30,WH4,P4,37,161,6,0,0
2023-01-30,WH4,P5,49,202,6,1,0
2023-01-31,WH1,P1,49,244,5,0,1
2023-01-31,WH1,P2,43,182,6,0,0
2023-01-31,WH1,P3,37,189,6,0,0
2023-01-31,WH1,P4,15,289,5,0,0
2023-01-31,WH1,P5,44,358,4,0,0
2023-01-31,WH2,P1,34,119,4,0,0
2023-01-31,WH2,P2,28,295,4,0,0
2023-01-31,WH2,P3,16,371,5,0,0
2023-01-31,WH2,P4,25,176,3,0,0
2023-01-31,WH2,P5,29,125,6,0,0
2023-01-31,WH3,P1,20,187,5,0,0
2023-01-31,WH3,P2,14,143,6,0,0
2023-01-31,WH3,P3,56,145,6,0,0
2023-01-31,WH3,P4,42,350,6,0,0
2023-01-31,WH3,P5,69,476,4,1,0
2023-01-31,WH4,P1,40,130,5,0,0
2023-01-31,WH4,P2,46,188,3,0,0
2023-01-31,WH4,P3,29,282,6,0,0
2023-01-31,WH4,P4,26,135,5,0,0
2023-01-31,WH4,P5,20,182,3,0,0
2023-02-01,WH1,P1,21,223,6,0,0
2023-02-01,WH1,P2,65,117,6,1,0
2023-02-01,WH1,P3,38,151,5,0,0
2023-02-01,WH1,P4,42,247,4,0,0
2023-02-01,WH1,P5,45,313,6,0,0
2023-02-01,WH2,P1,21,462,5,0,0
2023-02-01,WH2,P2,55,240,5,1,0
2023-02-01,WH2,P3,34,337,4,0,0
2023-02-01,WH2,P4,23,153,4,0,0
2023-02-01,WH2,P5,43,402,4,0,0
2023-02-01,WH3,P1,32,155,4,0,0
2023-02-01,WH3,P2,38,105,4,0,0
2023-02-01,WH3,P3,23,122,4,0,0
2023-02-01,WH3,P4,30,320,6,0,0
2023-02-01,WH3,P5,49,427,3,0,1
2023-02-01,WH4,P1,38,545,4,0,0
2023-02-01,WH4,P2,25,163,4,0,0
2023-02-01,WH4,P3,23,259,6,0,0
2023-02-01,WH4,P4,54,464,5,0,0
2023-02-01,WH4,P5,47,135,6,0,0
2023-02-02,WH1,P1,31,192,5,0,0
2023-02-02,WH1,P2,21,461,6,0,0
2023-02-02,WH1,P3,40,111,5,0,0
2023-02-02,WH1,P4,30,217,3,0,0
2023-02-02,WH1,P5,38,275,6,0,0
2023-02-02,WH2,P1,44,418,3,0,0
2023-02-02,WH2,P2,23,217,6,0,0
2023-02-02,WH2,P3,43,294,4,0,0
2023-02-02,WH2,P4,20,133,5,0,0
2023-02-02,WH2,P5,24,378,3,0,0
2023-02-02,WH3,P1,41,114,5,0,0
2023-02-02,WH3,P2,45,474,4,0,0
2023-02-02,WH3,P3,43,484,5,0,0
2023-02-02,WH3,P4,36,284,3,0,0
2023-02-02,WH3,P5,25,402,3,0,0
2023-02-02,WH4,P1,47,498,3,0,0
2023-02-02,WH4,P2,18,145,4,0,0
2023-02-02,WH4,P3,51,208,5,0,0
2023-02-02,WH4,P4,18,446,3,0,0
2023-02-02,WH4,P5,42,580,3,0,0
2023-02-03,WH1,P1,38,154,3,0,0
2023-02-03,WH1,P2,45,416,4,0,0
2023-02-03,WH1,P3,37,570,3,0,0
2023-02-03,WH1,P4,37,180,4,0,0
2023-02-03,WH1,P5,22,253,5,0,0
2023-02-03,WH2,P1,39,379,6,0,1
2023-02-03,WH2,P2,38,179,5,0,0
2023-02-03,WH2,P3,29,265,5,0,0
2023-02-03,WH2,P4,42,513,3,0,0
2023-02-03,WH2,P5,43,335,5,0,0
2023-02-03,WH3,P1,52,457,5,0,1
2023-02-03,WH3,P2,25,449,5,0,0
2023-02-03,WH3,P3,48,436,3,0,0
2023-02-03,WH3,P4,25,259,6,0,0
2023-02-03,WH3,P5,41,361,5,0,0
2023-02-03,WH4,P1,26,472,6,0,0
2023-02-03,WH4,P2,16,129,5,0,0
2023-02-03,WH4,P3,46,162,3,0,0
2023-02-03,WH4,P4,29,417,3,0,0
2023-02-03,WH4,P5,36,544,6,0,0
2023-02-04,WH1,P1,40,114,5,0,0
2023-02-04,WH1,P2,21,395,3,0,0
2023-02-04,WH1,P3,37,533,5,0,0
2023-02-04,WH1,P4,46,134,6,0,0
2023-02-04,WH1,P5,19,234,3,0,0
2023-02-04,WH2,P1,24,355,4,0,0
2023-02-04,WH2,P2,26,153,5,0,0
2023-02-04,WH2,P3,42,223,5,0,0
2023-02-04,WH2,P4,51,462,4,1,0
2023-02-04,WH2,P5,56,279,6,0,0
2023-02-04,WH3,P1,48,409,4,0,0
2023-02-04,WH3,P2,58,391,4,0,0
2023-02-04,WH3,P3,57,379,3,0,0
2023-02-04,WH3,P4,47,212,5,0,0
2023-02-04,WH3,P5,22,339,4,0,0
2023-02-04,WH4,P1,40,432,5,1,0
2023-02-04,WH4,P2,53,522,6,0,0
2023-02-04,WH4,P3,45,117,3,0,0
2023-02-04,WH4,P4,18,399,6,0,0
2023-02-04,WH4,P5,50,494,5,0,0
2023-02-05,WH1,P1,55,437,3,0,0
2023-02-05,WH1,P2,51,344,5,0,0
2023-02-05,WH1,P3,48,485,3,0,0
2023-02-05,WH1,P4,45,471,6,0,0
2023-02-05,WH1,P5,29,205,4,0,0
2023-02-05,WH2,P1,44,311,5,0,0
2023-02-05,WH2,P2,50,103,5,0,0
2023-02-05,WH2,P3,44,179,6,0,1
2023-02-05,WH2,P4,39,423,5,0,0
2023-02-05,WH2,P5,45,234,6,0,0
2023-02-05,WH3,P1,39,370,4,0,0
2023-02-05,WH3,P2,29,362,6,0,0
2023-02-05,WH3,P3,43,336,6,0,0
2023-02-05,WH3,P4,58,154,5,0,0
2023-02-05,WH3,P5,33,306,3,0,0
2023-02-05,WH4,P1,35,397,6,0,0
2023-02-05,WH4,P2,88,434,5,1,0
2023-02-05,WH4,P3,55,468,4,0,0
2023-02-05,WH4,P4,34,365,4,0,0
2023-02-05,WH4,P5,52,442,5,0,0
2023-02-06,WH1,P1,45,392,5,0,0
2023-02-06,WH1,P2,29,315,4,0,0
2023-02-06,WH1,P3,28,457,5,0,0
2023-02-06,WH1,P4,42,429,3,0,0
2023-02-06,WH1,P5,28,177,3,1,0
2023-02-06,WH2,P1,46,265,5,0,0
2023-02-06,WH2,P2,44,416,4,1,0
2023-02-06,WH2,P3,20,159,3,0,0
2023-02-06,WH2,P4,29,394,3,0,0
2023-02-06,WH2,P5,20,214,6,0,0
2023-02-06,WH3,P1,20,350,5,0,0
2023-02-06,WH3,P2,24,338,6,0,0
2023-02-06,WH3,P3,42,294,6,0,0
2023-02-06,WH3,P4,41,113,4,0,0
2023-02-06,WH3,P5,40,266,4,0,0
2023-02-06,WH4,P1,35,362,5,0,0
2023-02-06,WH4,P2,46,388,6,0,0
2023-02-06,WH4,P3,37,431,3,1,0
2023-02-06,WH4,P4,54,311,3,0,0
2023-02-06,WH4,P5,34,408,3,0,0
2023-02-07,WH1,P1,20,372,3,0,0
2023-02-07,WH1,P2,70,245,3,0,1
2023-02-07,WH1,P3,30,427,5,0,0
2023-02-07,WH1,P4,42,387,5,0,0
2023-02-07,WH1,P5,42,135,4,0,0
2023-02-07,WH2,P1,48,217,3,0,0
2023-02-07,WH2,P2,41,375,6,0,0
2023-02-07,WH2,P3,39,120,3,0,0
2023-02-07,WH2,P4,36,358,4,0,0
2023-02-07,WH2,P5,48,166,6,0,0
2023-02-07,WH3,P1,29,321,6,0,0
2023-02-07,WH3,P2,22,316,3,0,0
2023-02-07,WH3,P3,28,266,4,0,0
2023-02-07,WH3,P4,26,446,5,0,0
2023-02-07,WH3,P5,38,228,4,0,0
2023-02-07,WH4,P1,51,311,5,0,0
2023-02-07,WH4,P2,47,341,3,0,0
2023-02-07,WH4,P3,42,389,4,0,0
2023-02-07,WH4,P4,22,289,6,0,0
2023-02-07,WH4,P5,34,374,4,0,0
2023-02-08,WH1,P1,41,331,4,0,0
2023-02-08,WH1,P2,22,223,6,0,0
2023-02-08,WH1,P3,34,393,3,0,0
2023-02-08,WH1,P4,19,368,4,0,0
2023-02-08,WH1,P5,39,535,4,0,0
2023-02-08,WH2,P1,43,174,6,0,0
2023-02-08,WH2,P2,36,339,4,0,0
2023-02-08,WH2,P3,47,521,6,0,0
2023-02-08,WH2,P4,47,311,6,0,0
2023-02-08,WH2,P5,65,101,4,1,0
2023-02-08,WH3,P1,23,298,4,0,0
2023-02-08,WH3,P2,19,297,5,0,0
2023-02-08,WH3,P3,22,244,4,0,0
2023-02-08,WH3,P4,51,395,5,0,0
2023-02-08,WH3,P5,29,199,3,0,0
2023-02-08,WH4,P1,34,277,5,0,1
2023-02-08,WH4,P2,43,298,6,0,0
2023-02-08,WH4,P3,29,360,5,0,0
2023-02-08,WH4,P4,51,238,6,0,0
2023-02-08,WH4,P5,28,346,5,0,0
2023-02-09,WH1,P1,45,286,3,0,0
2023-02-09,WH1,P2,38,185,5,1,0
2023-02-09,WH1,P3,22,371,6,0,0
2023-02-09,WH1,P4,39,329,3,1,0
2023-02-09,WH1,P5,50,485,4,0,0
2023-02-09,WH2,P1,58,116,6,1,0
2023-02-09,WH2,P2,30,309,5,0,0
2023-02-09,WH2,P3,39,482,4,0,1
2023-02-09,WH2,P4,27,284,6,0,0
2023-02-09,WH2,P5,36,457,3,0,0
2023-02-09,WH3,P1,35,263,5,0,0
2023-02-09,WH3,P2,39,258,4,0,0
2023-02-09,WH3,P3,20,224,3,0,0
2023-02-09,WH3,P4,34,361,4,0,0
2023-02-09,WH3,P5,26,173,6,0,0
2023-02-09,WH4,P1,38,239,4,0,0
2023-02-09,WH4,P2,29,269,3,0,0
2023-02-09,WH4,P3,42,318,5,0,0
2023-02-09,WH4,P4,39,199,6,0,0
2023-02-09,WH4,P5,34,312,6,0,0
2023-02-10,WH1,P1,62,224,4,0,1
2023-02-10,WH1,P2,49,136,4,0,0
2023-02-10,WH1,P3,19,352,4,0,0
2023-02-10,WH1,P4,38,291,3,0,0
2023-02-10,WH1,P5,51,434,3,0,0
2023-02-10,WH2,P1,44,420,6,0,0
2023-02-10,WH2,P2,25,284,5,0,0
2023-02-10,WH2,P3,34,448,5,0,0
2023-02-10,WH2,P4,45,239,6,0,0
2023-02-10,WH2,P5,41,416,6,0,0
2023-02-10,WH3,P1,33,230,3,0,0
2023-02-10,WH3,P2,62,196,5,1,0
2023-02-10,WH3,P3,26,198,4,0,0
2023-02-10,WH3,P4,52,309,4,1,0
2023-02-10,WH3,P5,40,133,6,0,0
2023-02-10,WH4,P1,40,199,3,0,0
2023-02-10,WH4,P2,39,230,3,0,0
2023-02-10,WH4,P3,27,291,5,0,0
2023-02-10,WH4,P4,23,176,3,0,0
2023-02-10,WH4,P5,49,263,4,0,0
2023-02-11,WH1,P1,37,187,5,1,0
2023-02-11,WH1,P2,33,103,5,0,0
2023-02-11,WH1,P3,57,295,4,0,0
2023-02-11,WH1,P4,35,256,4,0,0
2023-02-11,WH1,P5,38,396,5,0,0
2023-02-11,WH2,P1,60,360,3,0,0
2023-02-11,WH2,P2,43,241,6,0,0
2023-02-11,WH2,P3,40,408,3,0,0
2023-02-11,WH2,P4,48,191,3,0,0
2023-02-11,WH2,P5,36,380,5,0,0
2023-02-11,WH3,P1,60,170,5,1,0
2023-02-11,WH3,P2,29,167,4,0,0
2023-02-11,WH3,P3,45,153,5,1,0
2023-02-11,WH3,P4,55,254,3,0,0
2023-02-11,WH3,P5,38,522,3,0,0
2023-02-11,WH4,P1,46,153,3,0,0
2023-02-11,WH4,P2,70,160,6,1,0
2023-02-11,WH4,P3,43,248,3,0,0
2023-02-11,WH4,P4,56,120,4,0,0
2023-02-11,WH4,P5,65,198,5,0,0
2023-02-12,WH1,P1,44,143,6,0,0
2023-02-12,WH1,P2,30,564,3,0,0
2023-02-12,WH1,P3,42,253,3,0,0
2023-02-12,WH1,P4,67,189,5,1,0
2023-02-12,WH1,P5,26,370,4,0,0
2023-02-12,WH2,P1,49,311,6,1,0
2023-02-12,WH2,P2,53,188,5,0,0
2023-02-12,WH2,P3,88,320,5,1,0
2023-02-12,WH2,P4,36,155,6,0,0
2023-02-12,WH2,P5,30,350,6,1,0
2023-02-12,WH3,P1,62,108,4,1,0
2023-02-12,WH3,P2,39,128,4,0,0
2023-02-12,WH3,P3,54,465,4,0,0
2023-02-12,WH3,P4,54,200,6,0,0
2023-02-12,WH3,P5,39,483,4,0,0
2023-02-12,WH4,P1,57,527,5,0,0
2023-02-12,WH4,P2,57,103,5,0,0
2023-02-12,WH4,P3,52,196,6,0,0
2023-02-12,WH4,P4,50,479,4,0,0
2023-02-12,WH4,P5,43,155,6,0,0
2023-02-13,WH1,P1,44,502,3,0,0
2023-02-13,WH1,P2,40,524,4,0,0
2023-02-13,WH1,P3,69,184,4,1,0
2023-02-13,WH1,P4,29,160,5,0,0
2023-02-13,WH1,P5,32,338,6,0,0
2023-02-13,WH2,P1,48,263,6,0,0
2023-02-13,WH2,P2,32,156,3,0,0
2023-02-13,WH2,P3,47,273,5,0,0
2023-02-13,WH2,P4,43,112,6,0,0
2023-02-13,WH2,P5,31,319,5,0,0
2023-02-13,WH3,P1,28,387,3,0,0
2023-02-13,WH3,P2,54,514,4,0,0
2023-02-13,WH3,P3,36,429,4,0,0
2023-02-13,WH3,P4,37,163,3,0,0
2023-02-13,WH3,P5,43,440,5,0,0
2023-02-13,WH4,P1,44,483,4,0,0
2023-02-13,WH4,P2,32,384,3,0,0
2023-02-13,WH4,P3,37,159,5,0,0
2023-02-13,WH4,P4,31,448,5,0,0
2023-02-13,WH4,P5,39,116,6,0,0
2023-02-14,WH1,P1,25,477,3,0,0
2023-02-14,WH1,P2,19,505,4,0,0
2023-02-14,WH1,P3,34,150,6,0,0
2023-02-14,WH1,P4,63,424,4,1,0
2023-02-14,WH1,P5,28,310,4,0,0
2023-02-14,WH2,P1,22,241,5,0,0
2023-02-14,WH2,P2,27,129,4,0,0
2023-02-14,WH2,P3,21,252,4,0,0
2023-02-14,WH2,P4,28,534,3,0,0
2023-02-14,WH2,P5,23,296,6,0,0
2023-02-14,WH3,P1,37,350,5,0,0
2023-02-14,WH3,P2,25,489,6,0,0
2023-02-14,WH3,P3,24,405,6,0,0
2023-02-14,WH3,P4,23,140,4,0,0
2023-02-14,WH3,P5,34,406,4,0,0
2023-02-14,WH4,P1,30,453,4,0,0
2023-02-14,WH4,P2,41,343,3,0,0
2023-02-14,WH4,P3,46,113,5,0,0
2023-02-14,WH4,P4,39,409,5,0,0
2023-02-14,WH4,P5,33,392,6,0,0
2023-02-15,WH1,P1,21,456,3,0,0
2023-02-15,WH1,P2,50,455,4,0,0
2023-02-15,WH1,P3,29,121,3,0,0
2023-02-15,WH1,P4,51,373,6,0,0
2023-02-15,WH1,P5,23,287,5,0,0
2023-02-15,WH2,P1,46,195,5,0,0
2023-02-15,WH2,P2,37,515,6,0,0
2023-02-15,WH2,P3,22,230,5,0,0
2023-02-15,WH2,P4,42,492,5,0,0
2023-02-15,WH2,P5,38,258,6,0,0
2023-02-15,WH3,P1,54,296,6,0,0
2023-02-15,WH3,P2,37,452,3,0,0
2023-02-15,WH3,P3,65,340,4,1,0
2023-02-15,WH3,P4,46,493,4,0,0
2023-02-15,WH3,P5,51,355,3,0,0
2023-02-15,WH4,P1,18,435,6,0,0
2023-02-15,WH4,P2,31,312,3,0,0
2023-02-15,WH4,P3,34,383,4,0,0
2023-02-15,WH4,P4,39,370,6,0,0
2023-02-15,WH4,P5,26,366,5,0,0
2023-02-16,WH1,P1,37,419,4,0,0
2023-02-16,WH1,P2,38,417,6,0,0
2023-02-16,WH1,P3,30,394,3,0,0
2023-02-16,WH1,P4,24,349,5,0,0
2023-02-16,WH1,P5,42,245,4,0,1
2023-02-16,WH2,P1,23,172,6,0,0
2023-02-16,WH2,P2,53,462,6,0,1
2023-02-16,WH2,P3,23,207,4,0,0
2023-02-16,WH2,P4,29,463,3,0,0
2023-02-16,WH2,P5,45,213,3,0,0
2023-02-16,WH3,P1,35,261,3,0,0
2023-02-16,WH3,P2,35,417,5,0,0
2023-02-16,WH3,P3,35,305,3,1,0
2023-02-16,WH3,P4,37,456,3,0,0
2023-02-16,WH3,P5,23,332,6,0,0
2023-02-16,WH4,P1,47,388,3,0,0
2023-02-16,WH4,P2,28,284,5,0,0
2023-02-16,WH4,P3,44,339,3,0,0
2023-02-16,WH4,P4,40,330,3,0,0
2023-02-16,WH4,P5,25,341,3,0,0
2023-02-17,WH1,P1,26,393,6,0,0
2023-02-17,WH1,P2,65,352,5,1,0
2023-02-17,WH1,P3,35,359,5,0,0
2023-02-17,WH1,P4,34,315,5,0,0
2023-02-17,WH1,P5,38,207,5,1,0
2023-02-17,WH2,P1,38,134,4,0,0
2023-02-17,WH2,P2,36,426,4,0,0
2023-02-17,WH2,P3,33,174,3,0,0
2023-02-17,WH2,P4,51,412,5,0,0
2023-02-17,WH2,P5,54,159,5,0,1
2023-02-17,WH3,P1,40,221,6,0,0
2023-02-17,WH3,P2,21,396,5,0,0
2023-02-17,WH3,P3,49,256,6,0,0
2023-02-17,WH3,P4,47,409,6,0,0
2023-02-17,WH3,P5,15,317,5,0,0
2023-02-17,WH4,P1,31,357,5,0,1
2023-02-17,WH4,P2,28,256,5,0,0
2023-02-17,WH4,P3,44,295,6,0,0
2023-02-17,WH4,P4,35,295,3,0,0
2023-02-17,WH4,P5,42,299,6,0,0
2023-02-18,WH1,P1,48,345,4,1,0
2023-02-18,WH1,P2,35,317,6,0,0
2023-02-18,WH1,P3,30,329,6,0,0
2023-02-18,WH1,P4,50,265,5,0,0
2023-02-18,WH1,P5,83,124,5,1,0
2023-02-18,WH2,P1,52,502,6,0,0
2023-02-18,WH2,P2,43,383,5,0,0
2023-02-18,WH2,P3,38,136,6,0,0
2023-02-18,WH2,P4,52,360,3,0,0
2023-02-18,WH2,P5,46,113,3,0,0
2023-02-18,WH3,P1,23,198,4,0,0
2023-02-18,WH3,P2,88,308,4,1,0
2023-02-18,WH3,P3,83,173,4,1,0
2023-02-18,WH3,P4,52,357,3,0,0
2023-02-18,WH3,P5,32,285,3,0,0
2023-02-18,WH4,P1,29,328,5,0,0
2023-02-18,WH4,P2,45,211,6,0,0
2023-02-18,WH4,P3,36,259,5,0,0
2023-02-18,WH4,P4,57,238,6,0,0
2023-02-18,WH4,P5,42,257,6,0,0
2023-02-19,WH1,P1,40,305,5,0,0
2023-02-19,WH1,P2,59,258,5,0,0
2023-02-19,WH1,P3,36,293,4,0,0
2023-02-19,WH1,P4,36,229,6,0,0
2023-02-19,WH1,P5,39,471,4,0,0
2023-02-19,WH2,P1,58,444,6,0,0
2023-02-19,WH2,P2,54,329,3,0,0
2023-02-19,WH2,P3,35,101,4,0,0
2023-02-19,WH2,P4,73,287,5,0,1
2023-02-19,WH2,P5,23,407,4,0,0
2023-02-19,WH3,P1,27,171,6,0,0
2023-02-19,WH3,P2,56,252,5,0,0
2023-02-19,WH3,P3,44,129,5,0,0
2023-02-19,WH3,P4,55,302,5,0,0
2023-02-19,WH3,P5,39,246,4,0,0
2023-02-19,WH4,P1,37,291,3,0,0
2023-02-19,WH4,P2,26,185,5,0,0
2023-02-19,WH4,P3,60,199,4,0,0
2023-02-19,WH4,P4,60,178,3,0,0
2023-02-19,WH4,P5,44,213,4,0,0
2023-02-20,WH1,P1,39,266,6,0,0
2023-02-20,WH1,P2,46,212,4,1,0
2023-02-20,WH1,P3,34,259,4,0,0
2023-02-20,WH1,P4,45,184,4,0,0
2023-02-20,WH1,P5,32,439,3,0,0
2023-02-20,WH2,P1,35,409,4,0,0
2023-02-20,WH2,P2,32,297,3,0,0
2023-02-20,WH2,P3,59,487,6,1,0
2023-02-20,WH2,P4,41,246,5,0,0
2023-02-20,WH2,P5,35,372,3,0,0
2023-02-20,WH3,P1,23,148,6,0,0
2023-02-20,WH3,P2,45,207,3,0,0
2023-02-20,WH3,P3,26,103,5,0,0
2023-02-20,WH3,P4,36,266,5,0,0
2023-02-20,WH3,P5,34,212,4,0,0
2023-02-20,WH4,P1,30,261,5,0,0
2023-02-20,WH4,P2,42,143,5,1,0
2023-02-20,WH4,P3,51,148,5,0,0
2023-02-20,WH4,P4,47,131,4,0,0
2023-02-20,WH4,P5,20,193,4,0,0
2023-02-21,WH1,P1,47,219,3,0,0
2023-02-21,WH1,P2,35,177,4,0,0
2023-02-21,WH1,P3,32,227,5,0,0
2023-02-21,WH1,P4,37,147,4,0,0
2023-02-21,WH1,P5,31,408,5,0,0
2023-02-21,WH2,P1,41,368,5,0,0
2023-02-21,WH2,P2,35,262,4,0,0
2023-02-21,WH2,P3,51,436,5,0,0
2023-02-21,WH2,P4,35,211,3,0,0
2023-02-21,WH2,P5,40,332,3,0,0
2023-02-21,WH3,P1,13,135,4,0,0
2023-02-21,WH3,P2,24,183,6,0,0
2023-02-21,WH3,P3,22,496,3,0,0
2023-02-21,WH3,P4,44,222,3,0,0
2023-02-21,WH3,P5,23,189,6,0,0
2023-02-21,WH4,P1,17,244,3,0,0
2023-02-21,WH4,P2,31,112,6,0,0
2023-02-21,WH4,P3,29,119,3,0,0
2023-02-21,WH4,P4,50,410,4,0,0
2023-02-21,WH4,P5,40,153,6,0,0
2023-02-22,WH1,P1,53,166,3,0,0
2023-02-22,WH1,P2,72,105,5,1,0
2023-02-22,WH1,P3,51,176,4,0,0
2023-02-22,WH1,P4,96,539,4,1,1
2023-02-22,WH1,P5,29,379,3,0,0
2023-02-22,WH2,P1,29,339,3,0,0
2023-02-22,WH2,P2,26,236,6,0,0
2023-02-22,WH2,P3,22,414,5,0,0
2023-02-22,WH2,P4,38,173,5,1,0
2023-02-22,WH2,P5,25,307,4,0,0
2023-02-22,WH3,P1,43,497,5,0,0
2023-02-22,WH3,P2,45,138,4,0,0
2023-02-22,WH3,P3,27,469,5,0,0
2023-02-22,WH3,P4,43,179,6,0,0
2023-02-22,WH3,P5,21,168,3,0,0
2023-02-22,WH4,P1,30,214,6,0,0
2023-02-22,WH4,P2,35,383,3,0,0
2023-02-22,WH4,P3,48,522,4,0,0
2023-02-22,WH4,P4,55,355,6,1,0
2023-02-22,WH4,P5,21,132,4,0,0
2023-02-23,WH1,P1,51,115,4,0,0
2023-02-23,WH1,P2,40,423,6,0,0
2023-02-23,WH1,P3,29,147,6,0,0
2023-02-23,WH1,P4,26,513,6,0,0
2023-02-23,WH1,P5,24,355,3,0,0
2023-02-23,WH2,P1,50,289,4,0,0
2023-02-23,WH2,P2,28,208,6,0,0
2023-02-23,WH2,P3,21,393,6,0,0
2023-02-23,WH2,P4,36,137,6,0,0
2023-02-23,WH2,P5,37,270,4,0,0
2023-02-23,WH3,P1,41,456,6,0,0
2023-02-23,WH3,P2,39,496,3,0,0
2023-02-23,WH3,P3,65,404,3,1,0
2023-02-23,WH3,P4,14,165,5,0,0
2023-02-23,WH3,P5,45,123,3,0,0
2023-02-23,WH4,P1,23,191,6,0,0
2023-02-23,WH4,P2,36,347,6,0,0
2023-02-23,WH4,P3,46,476,5,0,0
2023-02-23,WH4,P4,19,336,6,0,0
2023-02-23,WH4,P5,37,591,3,0,0
2023-02-24,WH1,P1,26,498,4,0,0
2023-02-24,WH1,P2,22,401,3,0,0
2023-02-24,WH1,P3,15,132,6,0,0
2023-02-24,WH1,P4,14,499,6,0,0
2023-02-24,WH1,P5,70,285,4,1,0
2023-02-24,WH2,P1,39,250,5,0,0
2023-02-24,WH2,P2,47,161,5,0,0
2023-02-24,WH2,P3,39,354,6,0,1
2023-02-24,WH2,P4,26,111,4,0,0
2023-02-24,WH2,P5,25,245,5,0,0
2023-02-24,WH3,P1,38,418,6,0,0
2023-02-24,WH3,P2,30,466,3,0,0
2023-02-24,WH3,P3,43,361,4,0,0
2023-02-24,WH3,P4,47,118,3,0,0
2023-02-24,WH3,P5,44,488,3,0,0
2023-02-24,WH4,P1,38,153,5,0,0
2023-02-24,WH4,P2,45,302,3,0,0
2023-02-24,WH4,P3,23,453,5,0,0
2023-02-24,WH4,P4,46,290,4,0,0
2023-02-24,WH4,P5,30,561,5,0,0
2023-02-25,WH1,P1,35,463,6,0,0
2023-02-25,WH1,P2,51,350,3,0,0
2023-02-25,WH1,P3,35,454,5,0,0
2023-02-25,WH1,P4,26,473,3,0,0
2023-02-25,WH1,P5,79,206,5,1,0
2023-02-25,WH2,P1,87,163,5,1,0
2023-02-25,WH2,P2,75,420,4,0,1
2023-02-25,WH2,P3,38,316,3,0,0
2023-02-25,WH2,P4,35,510,5,0,0
2023-02-25,WH2,P5,37,208,6,0,0
2023-02-25,WH3,P1,34,384,4,0,0
2023-02-25,WH3,P2,57,409,5,0,0
2023-02-25,WH3,P3,47,314,5,0,0
2023-02-25,WH3,P4,62,542,4,0,0
2023-02-25,WH3,P5,34,454,3,0,0
2023-02-25,WH4,P1,52,101,4,0,0
2023-02-25,WH4,P2,21,281,3,0,0
2023-02-25,WH4,P3,37,416,3,0,0
2023-02-25,WH4,P4,37,253,6,0,0
2023-02-25,WH4,P5,31,530,4,0,0
2023-02-26,WH1,P1,40,423,3,0,0
2023-02-26,WH1,P2,45,305,4,0,0
2023-02-26,WH1,P3,42,412,3,0,0
2023-02-26,WH1,P4,40,433,6,1,0
2023-02-26,WH1,P5,39,167,3,0,0
2023-02-26,WH2,P1,43,120,3,0,0
2023-02-26,WH2,P2,51,369,4,0,0
2023-02-26,WH2,P3,24,292,3,1,0
2023-02-26,WH2,P4,41,469,5,0,0
2023-02-26,WH2,P5,31,177,5,0,0
2023-02-26,WH3,P1,38,346,3,0,0
2023-02-26,WH3,P2,57,352,4,0,0
2023-02-26,WH3,P3,27,287,3,0,0
2023-02-26,WH3,P4,41,501,5,0,0
2023-02-26,WH3,P5,20,434,6,0,0
2023-02-26,WH4,P1,43,483,6,0,0
2023-02-26,WH4,P2,22,259,4,0,0
2023-02-26,WH4,P3,33,383,3,0,0
2023-02-26,WH4,P4,66,187,6,0,0
2023-02-26,WH4,P5,27,503,6,0,0
2023-02-27,WH1,P1,49,374,3,0,0
2023-02-27,WH1,P2,42,263,5,0,0
2023-02-27,WH1,P3,24,388,3,0,0
2023-02-27,WH1,P4,27,406,3,0,0
2023-02-27,WH1,P5,40,127,4,0,0
2023-02-27,WH2,P1,37,454,4,0,0
2023-02-27,WH2,P2,29,340,4,0,0
2023-02-27,WH2,P3,24,268,3,0,0
2023-02-27,WH2,P4,30,439,3,0,0
2023-02-27,WH2,P5,26,151,6,0,0
2023-02-27,WH3,P1,39,307,6,0,0
2023-02-27,WH3,P2,53,299,5,0,0
2023-02-27,WH3,P3,31,256,4,0,0
2023-02-27,WH3,P4,31,470,3,0,0
2023-02-27,WH3,P5,22,412,3,0,0
2023-02-27,WH4,P1,29,454,6,0,0
2023-02-27,WH4,P2,33,226,5,0,0
2023-02-27,WH4,P3,47,336,4,0,0
2023-02-27,WH4,P4,25,162,3,0,0
2023-02-27,WH4,P5,45,458,5,0,0
2023-02-28,WH1,P1,35,339,5,0,0
